,index,access,bridge,highway,junction,lanes,length,maxspeed,oneway,tunnel,geometry,name,osmid,ref,service,width
4308,4308,missing,missing,residential,missing,4.0,170.116,25.0,True,missing,,West 142nd Street,5670688,,,
4309,4309,missing,missing,secondary,missing,4.0,83.025,25.0,False,missing,,Riverside Drive,46568326,,,
4310,4310,missing,missing,secondary,missing,4.0,231.155,25.0,False,missing,"LINESTRING (588223.7373303156 4519893.264356473, 588195.0627341035 4519869.939957313, 588174.4770453012 4519850.764589957, 588154.4058051222 4519826.632619993, 588132.6157746566 4519795.274712574, 588116.6762554982 4519766.240436027, 588106.5604638889 4519741.783229627, 588093.4005043936 4519707.37525529)",Riverside Drive,46568326,,,
4311,4311,missing,missing,residential,missing,4.0,83.252,25.0,False,missing,,Riverside Boulevard,5670694,,,
4312,4312,missing,missing,residential,missing,4.0,76.921,25.0,False,missing,,Riverside Boulevard,195743193,,,
4313,4313,missing,missing,residential,missing,4.0,73.511,25.0,False,missing,,West 66th Street,195743213,,,
4314,4314,missing,missing,residential,missing,4.0,31.117,25.0,False,missing,,West 67th Street,5673349,,,
4315,4315,missing,missing,residential,missing,4.0,76.921,25.0,False,missing,,Riverside Boulevard,195743193,,,
4316,4316,missing,missing,residential,missing,4.0,82.7,25.0,False,missing,"LINESTRING (585325.8228454702 4514547.749668122, 585344.2853013261 4514619.061345975, 585346.5573175289 4514627.691790028)",Riverside Boulevard,195743193,,,
4317,4317,missing,yes,residential,missing,2.0,77.475,30.0,False,missing,"LINESTRING (585367.0669539775 4514705.866140423, 585371.3943474384 4514719.216555646, 585378.3547596914 4514739.158780253, 585388.9678911129 4514766.548359063, 585394.310137315 4514778.245160552)",Riverside Boulevard,"[195743193, 46524959]",,,
4318,4318,missing,missing,residential,missing,4.0,80.942,25.0,False,missing,"LINESTRING (585367.0669539775 4514705.866140423, 585357.4785045042 4514671.571712074, 585348.4010141883 4514636.13966005, 585346.5573175289 4514627.691790028)",Riverside Boulevard,195743193,,,
4319,4319,missing,missing,residential,missing,4.0,85.606,25.0,False,missing,,West 70th Street,46524947,,,
4320,4320,missing,yes,residential,missing,2.0,77.475,30.0,False,missing,"LINESTRING (585394.310137315 4514778.245160552, 585388.9678911129 4514766.548359063, 585378.3547596914 4514739.158780253, 585371.3943474384 4514719.216555646, 585367.0669539775 4514705.866140423)",Riverside Boulevard,"[195743193, 46524959]",,,
4321,4321,missing,yes,residential,missing,2.0,82.969,30.0,False,missing,"LINESTRING (585394.310137315 4514778.245160552, 585400.4131444616 4514793.492365185, 585407.7858050137 4514809.87555525, 585415.5449600189 4514824.942045394, 585430.2107115951 4514852.889169585)",Riverside Boulevard,195922666,,,
4322,4322,missing,missing,residential,missing,4.0,14.715,25.0,False,missing,"LINESTRING (586521.7137171592 4509634.739159965, 586519.3679059265 4509630.226488892, 586517.137590051 4509625.948312978, 586514.9323450485 4509621.692634838)",20th Street Loop,5670701,,,
4323,4323,missing,missing,residential,missing,4.0,84.69699999999999,25.0,False,missing,"LINESTRING (586521.7137171592 4509634.739159965, 586527.1012788294 4509631.89325965, 586586.73042925 4509600.37083795, 586597.5115568067 4509597.066179527)",East 20th Street,46201655,,,
4324,4324,missing,missing,residential,missing,4.0,225.573,25.0,False,missing,"LINESTRING (586521.7137171592 4509634.739159965, 586515.9521541134 4509637.791641488, 586475.0782021396 4509659.385946643, 586386.3289667155 4509706.279479725, 586348.8887829509 4509726.06040779, 586328.8942063798 4509736.618884818, 586322.0026341568 4509740.268975385)",East 20th Street,"[551074012, 46201655]",,,
4325,4325,missing,missing,residential,missing,4.0,14.272,25.0,False,missing,"LINESTRING (586322.0026341568 4509740.268975385, 586320.6066089149 4509737.588190277, 586318.078949288 4509732.72929873, 586315.4275977906 4509727.613617251)",20th Street Loop,488376502,,,
4326,4326,missing,missing,residential,missing,4.0,225.57299999999998,25.0,False,missing,"LINESTRING (586322.0026341568 4509740.268975385, 586328.8942063798 4509736.618884818, 586348.8887829509 4509726.06040779, 586386.3289667155 4509706.279479725, 586475.0782021396 4509659.385946643, 586515.9521541134 4509637.791641488, 586521.7137171592 4509634.739159965)",East 20th Street,"[551074012, 46201655]",,,
4327,4327,missing,missing,residential,missing,4.0,211.376,25.0,False,missing,"LINESTRING (586322.0026341568 4509740.268975385, 586315.3645199224 4509743.910921103, 586281.8237078567 4509762.471930573, 586166.2931114928 4509826.453523193, 586147.3303966749 4509836.924551244, 586136.8162193277 4509842.742049558)",East 20th Street,"[525727824, 551074012]",,,
4328,4328,missing,missing,secondary,missing,4.0,59.66,25.0,True,missing,,Dover Street,5670703,,,
4329,4329,missing,missing,residential,missing,4.0,99.227,25.0,True,missing,,Front Street,46154332,,,
4330,4330,missing,missing,primary,missing,4.0,72.21600000000001,25.0,False,missing,"LINESTRING (584462.8595882038 4506811.823052526, 584476.3423382447 4506821.55763315, 584483.1327307562 4506826.941737878, 584491.459223032 4506833.942039965, 584518.6804617022 4506857.644141776)",South Street,5671197,,,
4331,4331,missing,missing,primary,missing,4.0,91.403,25.0,False,missing,"LINESTRING (584462.8595882038 4506811.823052526, 584400.023072025 4506769.952656683, 584387.0425563046 4506760.612504953)",South Street,226193930,,,
4332,4332,missing,missing,residential,missing,4.0,154.314,25.0,True,missing,"LINESTRING (587486.9817623605 4514594.583203339, 587495.3143095707 4514590.085326468, 587622.9374689416 4514521.150643593)",East 80th Street,5670707,,,
4333,4333,missing,missing,secondary,missing,4.0,87.023,25.0,True,missing,"LINESTRING (587486.9817623605 4514594.583203339, 587485.1129606781 4514591.319231496, 587467.32708007 4514560.177916288, 587451.0486788771 4514531.441462245, 587444.039207246 4514518.957340387)",5th Avenue,68668532,,,
4334,4334,missing,missing,residential,missing,4.0,145.646,25.0,True,missing,,East 80th Street,5670707,,,
4335,4335,missing,missing,secondary,missing,4.0,80.59800000000001,25.0,True,missing,"LINESTRING (587622.9374689416 4514521.150643593, 587658.0609758508 4514586.259887159, 587661.1743466015 4514592.036672528)",Madison Avenue,195743180,,,
4336,4336,missing,missing,secondary,missing,3.0,80.469,25.0,True,missing,,Park Avenue,46240204,,,
4337,4337,missing,missing,residential,missing,4.0,142.292,25.0,True,missing,"LINESTRING (587771.7308078457 4514440.789426352, 587845.0881712537 4514401.16934649, 587897.0995706703 4514373.087177655)",East 80th Street,5670707,,,
4338,4338,missing,missing,residential,missing,4.0,154.526,25.0,True,missing,,East 80th Street,5670707,,,
4339,4339,missing,missing,secondary,missing,4.0,84.809,25.0,True,missing,,Lexington Avenue,387128267,,,
4340,4340,missing,missing,residential,missing,4.0,215.946,25.0,True,missing,,East 80th Street,5670707,,,
4341,4341,missing,missing,primary,missing,4.0,80.241,25.0,True,missing,,3rd Avenue,196117089,,,
4342,4342,missing,missing,residential,missing,4.0,228.46,25.0,True,missing,,East 80th Street,5670707,,,
4343,4343,missing,missing,primary,missing,4.0,85.652,25.0,True,missing,,2nd Avenue,391864586,,,
4344,4344,missing,missing,residential,missing,4.0,216.688,25.0,True,missing,,East 80th Street,5670707,,,
4345,4345,missing,missing,primary,missing,4.0,79.908,25.0,True,missing,"LINESTRING (588424.7973410061 4514088.11231516, 588449.5175830217 4514134.16050157, 588462.5712786556 4514158.464140036)",1st Avenue,"[421853963, 421853955]",,,
4346,4346,missing,missing,residential,missing,4.0,23.949,25.0,False,missing,,East 80th Street,46694765,,,
4347,4347,missing,missing,residential,missing,4.0,81.937,25.0,False,missing,,East End Avenue,195743176,,,
4348,4348,missing,missing,residential,missing,4.0,83.38900000000001,25.0,False,missing,"LINESTRING (588815.5936897433 4513877.115521082, 588780.5859604904 4513812.734817918, 588775.7877827409 4513803.906401845)",East End Avenue,5671945,,,
4349,4349,missing,missing,residential,missing,4.0,74.026,25.0,True,missing,,Water Street,5673073,,,
4350,4350,missing,missing,secondary,missing,4.0,56.683,25.0,False,missing,,Montgomery Street,263088941,,,
4351,4351,missing,missing,secondary,missing,4.0,54.136,25.0,False,missing,,Montgomery Street,263088941,,,
4352,4352,missing,missing,primary,missing,4.0,34.877,25.0,True,missing,,South Street,46154286,,,
4353,4353,missing,missing,secondary,missing,4.0,33.908,25.0,False,missing,,Montgomery Street,46154287,,,
4354,4354,missing,missing,secondary,missing,4.0,56.683,25.0,False,missing,,Montgomery Street,263088941,,,
4355,4355,missing,missing,residential,missing,4.0,154.372,25.0,True,missing,,East 28th Street,5671401,,,
4356,4356,missing,missing,secondary,missing,4.0,77.582,25.0,True,missing,,5th Avenue,464515614,,,
4357,4357,missing,missing,secondary,missing,4.0,78.547,25.0,True,missing,,7th Avenue,420512231,,,
4358,4358,missing,missing,residential,missing,4.0,274.151,25.0,True,missing,"LINESTRING (584983.0370654014 4511185.821267392, 585071.6598130551 4511138.04412439, 585224.6771359422 4511055.559072877)",West 28th Street,5670719,,,
4359,4359,missing,missing,residential,missing,4.0,294.90700000000004,25.0,True,missing,"LINESTRING (584498.1478017997 4511448.326518913, 584508.5495004228 4511443.171624721, 584517.7963769863 4511438.591986183, 584530.7634469564 4511434.2990487, 584545.1479575192 4511431.576610534, 584557.7380993729 4511430.72108969, 584571.9989275336 4511431.438963037, 584581.4978498918 4511432.890755739, 584593.312870131 4511433.369808917, 584606.5079077953 4511431.30003875, 584620.0468276124 4511427.213624811, 584630.8664928025 4511421.69730139, 584644.3246654802 4511414.334869055, 584657.5521371868 4511407.214072278, 584667.2713107216 4511398.998501795, 584676.5017372352 4511389.223054315, 584680.9592227004 4511384.100386484, 584686.1244317028 4511374.678168491, 584692.1824099796 4511361.757873024, 584699.5733959153 4511350.407123837, 584708.9879975847 4511339.301559828, 584719.905727914 4511329.656475897, 584732.7512374116 4511321.25469139, 584741.6003551329 4511315.305209571)",West 28th Street,5670719,,,
4360,4360,missing,missing,primary,missing,4.0,157.87999999999997,25.0,True,missing,"LINESTRING (584498.1478017997 4511448.326518913, 584495.0551502686 4511442.618044193, 584464.0706624723 4511385.410593202, 584455.8343557288 4511370.217768857, 584427.0737877304 4511317.110336479, 584423.0052023282 4511309.603328447)",9th Avenue,350726028,,,
4361,4361,missing,missing,primary,missing,4.0,78.464,25.0,True,missing,,10th Avenue,396444295,,,69.6 ft
4362,4362,missing,missing,residential,missing,4.0,270.68699999999995,25.0,True,missing,"LINESTRING (584259.2193963809 4511576.311180451, 584357.6747047094 4511523.563862101, 584488.8882039948 4511453.283509855, 584498.1478017997 4511448.326518913)",West 28th Street,5670719,,,
4363,4363,missing,missing,residential,missing,4.0,246.173,25.0,True,missing,"LINESTRING (583799.5532053917 4511822.139372294, 583808.7071772059 4511817.480104651, 583820.0270973368 4511811.668526792, 584016.6481133064 4511705.394457003)",West 28th Street,5670719,,,
4364,4364,missing,missing,trunk,missing,4.0,80.938,35.0,True,missing,"LINESTRING (583799.5532053917 4511822.139372294, 583817.4074159381 4511888.743271337, 583820.5959621599 4511900.181249824)",12th Avenue,118714476,NY 9A,,
4365,4365,missing,missing,residential,missing,4.0,153.544,25.0,True,missing,"LINESTRING (589177.2968544755 4517730.87696383, 589185.7214198835 4517726.24891725, 589210.1117765625 4517712.864890106, 589262.9693266661 4517683.848070994, 589312.0735098049 4517656.895755145)",East 124th Street,278882487,,,
4366,4366,missing,missing,secondary,missing,4.0,155.02100000000002,25.0,True,missing,"LINESTRING (589177.2968544755 4517730.87696383, 589168.2710049828 4517735.697613385, 589158.8630494215 4517740.724613274, 589142.8916329435 4517749.258593616, 589090.7744846393 4517777.119409139, 589040.5385754751 4517804.314882499)",West 124th Street,"[5673430, 420883174]",,,
4367,4367,missing,missing,residential,missing,4.0,142.83,25.0,True,missing,,East 124th Street,278882487,,,
4368,4368,missing,missing,secondary,missing,4.0,86.831,25.0,True,missing,"LINESTRING (589312.0735098049 4517656.895755145, 589333.5206825444 4517694.436928978, 589355.1162424085 4517732.246425921)",Madison Avenue,"[420883171, 440122903]",,,
4369,4369,missing,missing,secondary,missing,4.0,85.84,25.0,True,missing,,Park Avenue,569369546,,,
4370,4370,missing,missing,residential,missing,4.0,143.048,25.0,True,missing,"LINESTRING (589462.3461437551 4517577.009127922, 589475.5938233692 4517569.830671546, 589486.4126713759 4517563.977348559, 589588.30157882 4517508.799311909)",East 124th Street,278882487,,,
4371,4371,missing,missing,secondary,missing,4.0,79.724,25.0,True,missing,,Lexington Avenue,194933371,,,
4372,4372,missing,missing,residential,missing,4.0,154.47,25.0,True,missing,"LINESTRING (589588.30157882 4517508.799311909, 589672.3036446798 4517463.59780594, 589724.5124419368 4517435.508936631)",East 124th Street,194933368,,,
4373,4373,missing,missing,residential,missing,4.0,214.23600000000002,25.0,True,missing,"LINESTRING (589724.5124419368 4517435.508936631, 589903.2593306499 4517339.689204246, 589905.5946040705 4517338.440807119, 589908.8521788011 4517336.970471086, 589913.8409837566 4517334.666292739)",East 124th Street,194933368,,,
4374,4374,missing,missing,primary,missing,4.0,87.856,25.0,True,missing,"LINESTRING (589724.5124419368 4517435.508936631, 589758.5418727563 4517501.160106026, 589764.9141221941 4517513.450190664)",3rd Avenue,196117086,,,
4375,4375,missing,missing,secondary,missing,4.0,183.312,25.0,True,missing,"LINESTRING (590110.7680287093 4517215.124411921, 590060.3742229015 4517242.177996174, 590044.680383806 4517250.602438082, 590016.9275522098 4517265.497211357, 589990.2383264985 4517279.661160843, 589948.858945156 4517301.607006053)",East 124th Street,46130043,,,
4376,4376,missing,missing,primary,missing,4.0,97.422,25.0,True,missing,"LINESTRING (590110.7680287093 4517215.124411921, 590131.3347457254 4517252.701632547, 590150.7952439543 4517288.26698356, 590157.504875948 4517300.528220579)",1st Avenue,"[420871052, 202360047]",,,
4377,4377,missing,missing,residential,missing,4.0,75.35300000000001,25.0,True,missing,"LINESTRING (583962.0566183784 4508270.613645635, 583970.7097250365 4508335.947467166, 583971.9311178746 4508345.198232135)",Saint John's Lane,5670728,,,
4378,4378,missing,missing,residential,missing,4.0,50.723,25.0,False,missing,"LINESTRING (583962.0566183784 4508270.613645635, 584001.1068571755 4508266.070988584, 584012.5503667917 4508264.746232898)",York Street,5671296,,,
4379,4379,missing,missing,primary,missing,4.0,33.181,25.0,True,missing,"LINESTRING (583971.9311178746 4508345.198232135, 583988.3038242973 4508343.440761996, 583995.465809613 4508342.766929573, 584004.9191777135 4508341.142073873)",Laight Street,5670932,,,
4380,4380,missing,missing,primary,missing,4.0,93.95599999999999,25.0,False,missing,"LINESTRING (585139.4254790803 4509851.85868186, 585146.3425619849 4509848.13008821, 585212.5400165519 4509812.409029541, 585222.2190747951 4509807.180155642)",East 14th Street,5670924,,,
4381,4381,missing,missing,primary,missing,4.0,184.70600000000002,25.0,False,missing,"LINESTRING (585139.4254790803 4509851.85868186, 585131.7180199961 4509856.02229133, 585109.5305143667 4509868.00209851, 585022.8124116977 4509914.801757202, 584976.6708022758 4509939.70770702)",East 14th Street,5670924,,,
4382,4382,missing,missing,residential,missing,4.0,82.246,25.0,True,missing,"LINESTRING (585218.2777568803 4509999.424333877, 585214.5245619901 4509992.397924282, 585183.3741062746 4509934.108796447, 585179.546507085 4509926.937223936)",Union Square West,5670731,,,
4383,4383,missing,missing,secondary,missing,4.0,86.53,25.0,True,missing,"LINESTRING (587213.8523867752 4514087.647464832, 587178.2417207615 4514022.512612087, 587172.3755014295 4514011.774207813)",5th Avenue,68668532,,,
4384,4384,missing,missing,residential,missing,1.0,154.409,25.0,True,missing,,East 73rd Street,46694760,,,
4385,4385,missing,missing,secondary,missing,4.0,80.384,25.0,True,missing,,Madison Avenue,195743180,,,
4386,4386,missing,missing,secondary,missing,3.0,80.303,25.0,True,missing,,Park Avenue,46240204,,,
4387,4387,missing,missing,residential,missing,1.0,22.606,25.0,True,missing,,East 73rd Street,46694760,,,
